time,TREFHTMN_0,TREFHTMN_1,TREFHTMN_2,TREFHTMN_3,TREFHTMN_4,TREFHTMN_5,TREFHTMN_6,TREFHTMN_7,TREFHTMN_8,TREFHTMN_9,TREFHTMN_10,TREFHTMN_11,TREFHTMN_12,TREFHTMN_13,TREFHTMN_14,TREFHTMN_15,TREFHTMN_16,TREFHTMN_17,TREFHTMN_18,TREFHTMN_19,TREFHTMX_0,TREFHTMX_1,TREFHTMX_2,TREFHTMX_3,TREFHTMX_4,TREFHTMX_5,TREFHTMX_6,TREFHTMX_7,TREFHTMX_8,TREFHTMX_9,TREFHTMX_10,TREFHTMX_11,TREFHTMX_12,TREFHTMX_13,TREFHTMX_14,TREFHTMX_15,TREFHTMX_16,TREFHTMX_17,TREFHTMX_18,TREFHTMX_19,PRECT_0,PRECT_1,PRECT_2,PRECT_3,PRECT_4,PRECT_5,PRECT_6,PRECT_7,PRECT_8,PRECT_9,PRECT_10,PRECT_11,PRECT_12,PRECT_13,PRECT_14,PRECT_15,PRECT_16,PRECT_17,PRECT_18,PRECT_19,SOILWATER_10CM_0,SOILWATER_10CM_1,SOILWATER_10CM_2,SOILWATER_10CM_3,SOILWATER_10CM_4,SOILWATER_10CM_5,SOILWATER_10CM_6,SOILWATER_10CM_7,SOILWATER_10CM_8,SOILWATER_10CM_9,SOILWATER_10CM_10,SOILWATER_10CM_11,SOILWATER_10CM_12,SOILWATER_10CM_13,SOILWATER_10CM_14,SOILWATER_10CM_15,SOILWATER_10CM_16,SOILWATER_10CM_17,SOILWATER_10CM_18,SOILWATER_10CM_19
2095-08-01 00:00:00,285.02008,287.28583,285.21207,284.70718,286.3425,286.16974,284.51755,283.44492,286.50778,285.08105,286.55276,284.40588,286.0825,284.19272,285.3407,286.45438,285.71158,286.83286,286.3948,286.81934,316.50748,317.1886,320.78067,316.8563,325.77158,318.837,315.45294,314.12402,316.75217,317.88763,320.18817,316.99628,312.66226,320.45892,313.6566,317.99423,312.9815,312.1954,317.5228,316.27277,2.0635067e-09,9.604851e-09,7.093612e-09,4.41763e-09,1.1665473e-08,3.679002e-09,4.178303e-09,5.6573897e-09,1.148213e-09,2.8543932e-09,2.3315165e-09,1.7211738e-09,1.0313094e-08,2.0728363e-09,4.8868642e-09,1.2940064e-08,5.660366e-09,1.3446169e-08,1.8252375e-09,4.9709353e-10,13.018992,14.846265,12.878526,14.057772,16.445751,13.056677,13.292198,14.539226,13.12476,13.089787,12.693388,13.1238165,15.696784,12.879222,14.094737,15.721637,13.8618145,16.915022,12.864708,13.229696
2095-09-01 00:00:00,282.18283,288.27484,282.61127,285.8123,283.34796,283.87875,285.68372,280.05643,282.92014,282.89685,282.84644,284.87274,283.04752,281.35947,282.60303,284.46185,282.9866,282.95035,284.23975,282.97626,308.39117,318.27884,311.78595,318.1885,313.27017,315.5837,310.4468,310.6285,313.17267,313.7741,314.48682,316.71204,317.90146,311.5661,316.7885,311.9146,313.1258,309.93652,314.31992,310.89502,2.4458165e-08,5.720466e-09,7.779346e-09,4.3981845e-09,2.5384237e-09,4.0074223e-08,4.436898e-08,8.8644345e-09,3.616924e-09,1.7936646e-08,2.0387225e-09,1.0489246e-08,2.704064e-08,2.9731837e-09,1.491706e-08,1.7097234e-08,5.6602665e-09,1.50267e-08,2.1637327e-09,9.0152446e-09,18.780998,14.640717,14.66635,14.136965,12.859179,14.522719,25.61884,13.792829,13.140555,16.125637,12.508403,16.160572,18.258139,13.540487,19.324743,18.739584,14.082029,14.768111,12.583119,16.513939
2095-10-01 00:00:00,278.21692,279.36697,277.96646,278.9999,278.6968,277.9089,279.54816,277.71503,279.42444,281.4667,280.59665,279.25284,277.41388,279.91678,283.7402,277.62686,278.49655,281.8359,281.80515,279.89734,307.65872,311.10825,305.35495,306.2156,301.0905,305.05075,306.6445,301.4895,310.46045,301.86523,304.37848,309.2557,308.37344,299.78,316.23288,308.16156,309.25107,305.6068,309.81204,301.9876,8.057207e-09,3.1306904e-08,1.2785071e-08,4.5462716e-08,6.451146e-08,6.3970997e-09,6.370519e-08,3.7504396e-08,2.758231e-08,4.093011e-08,3.5767258e-08,2.2899766e-08,5.7255047e-08,1.1861977e-07,1.02734816e-07,1.0611832e-08,1.7125856e-08,6.943594e-08,3.168312e-08,4.2938215e-08,25.018555,24.278711,20.307838,29.940405,34.476006,31.759962,39.08747,26.170584,20.466526,31.221233,29.792171,21.271553,35.42364,39.1434,31.136923,23.45281,16.403769,34.145622,24.60651,27.012453
2095-11-01 00:00:00,273.14505,276.81183,277.13187,279.00134,276.36374,275.45566,273.3596,276.71484,278.91174,275.00055,276.25827,275.88815,276.3494,278.36536,279.19302,275.32285,269.78592,275.9957,280.20953,273.08044,296.8073,293.0011,298.07843,295.12784,294.0303,298.48407,294.7727,294.56274,293.19464,294.6865,298.51483,294.47263,297.04355,293.92978,291.76086,298.39157,289.84036,293.6586,299.1562,292.1552,4.364478e-08,1.1242578e-07,5.3194142e-08,4.9464255e-08,6.2308345e-08,8.514744e-08,8.880201e-08,1.1146717e-07,9.3494684e-08,1.3104959e-07,3.329486e-08,6.98992e-08,5.7632743e-08,8.67879e-08,1.6167571e-07,1.145639e-07,5.1246797e-08,7.545943e-08,9.9662145e-08,4.5487294e-08,29.507704,40.85211,26.500742,36.098003,39.947147,39.282795,40.970352,40.654636,40.993145,41.897144,35.27629,37.488373,39.27413,41.770893,43.530857,37.321415,36.792225,40.9566,36.286953,38.958206
2095-12-01 00:00:00,272.95483,267.4184,274.73138,277.42578,273.91357,276.6635,270.5088,275.85098,276.96924,275.35812,274.27893,275.69388,273.6868,274.96902,272.50638,275.184,273.91022,272.8317,273.87625,271.21075,288.23367,290.3743,288.61792,291.4088,289.63086,288.14005,285.44833,291.18674,292.47958,290.7232,289.54965,294.1983,290.72437,291.29688,289.96094,289.09024,288.84625,288.74966,285.90128,292.7152,7.770046e-08,8.683069e-08,8.858742e-08,1.3270784e-07,4.4139973e-08,1.8000864e-07,5.0454936e-08,1.0241026e-07,1.5555283e-07,9.478395e-08,7.2750865e-08,1.126054e-07,1.0336634e-07,9.161005e-08,4.5215586e-08,8.264311e-08,6.1972734e-08,1.2502872e-07,6.66067e-08,1.00147886e-07,41.195408,42.037037,40.579517,42.420033,39.24987,43.914963,40.803234,42.4841,43.616062,41.550255,39.234318,42.730495,40.799465,40.581112,39.506447,41.324806,40.70163,42.26496,40.947247,41.06821
2096-01-01 00:00:00,274.42508,277.593,272.92822,272.382,273.38904,276.25623,273.77457,274.51334,275.2921,271.95926,274.282,273.60574,274.22894,273.7987,274.9231,273.65698,268.83963,275.8088,275.12204,274.30075,286.49387,295.87036,288.6855,293.05276,290.5849,289.0848,285.0898,292.70273,290.0036,293.3802,291.56848,290.96634,288.90723,293.58926,288.0718,290.6611,289.32028,291.1439,290.50406,291.87885,8.325771e-08,9.070764e-08,8.1863085e-08,7.1111124e-08,5.9484492e-08,8.210388e-08,7.005182e-08,5.896315e-08,1.1036066e-07,7.522783e-08,1.2992798e-07,9.233129e-08,5.8719117e-08,5.0384276e-08,8.740135e-08,1.2862283e-08,3.8905767e-08,9.357605e-08,7.4456416e-08,3.6766018e-08,41.596096,41.135582,40.887463,40.54359,39.230446,41.618843,40.878906,40.676968,42.30457,41.11159,42.006687,41.04228,40.637665,39.89762,41.189205,37.259354,39.9007,42.15221,40.44125,38.396046
2096-02-01 00:00:00,273.15775,276.6406,274.1441,275.53705,277.12543,275.5972,273.20868,275.5488,274.4116,276.48615,275.03772,273.57275,275.226,273.312,275.35535,275.31287,274.33112,273.6565,272.9188,272.50446,290.46408,292.16394,293.1092,297.3954,292.40817,290.6432,290.83713,294.7144,296.6857,294.45145,297.17975,289.77145,295.3009,293.54504,292.6751,292.777,288.016,294.30682,289.55167,290.0038,1.1852963e-07,1.2588688e-07,5.089555e-08,5.450112e-08,5.4466632e-08,8.8345324e-08,5.8548498e-08,6.288912e-08,4.104921e-08,7.5310744e-08,8.715381e-08,1.3539024e-07,3.8617394e-08,4.4462464e-08,2.8144957e-08,4.865374e-08,1.0697545e-07,5.997742e-08,1.8310057e-07,6.199718e-08,42.16512,43.197914,40.244617,39.469738,38.14497,41.152946,40.280003,39.36178,39.449387,40.79703,41.54894,42.674595,39.230194,38.85321,37.772415,38.372566,41.57023,38.951042,43.484516,39.666534
2096-03-01 00:00:00,278.07776,278.1331,275.90247,279.33926,275.6074,275.31354,274.62372,275.87842,278.0151,279.3068,275.79874,273.73087,278.41327,274.76566,274.17233,274.7538,274.53238,278.55707,273.7991,277.919,299.71976,297.45126,290.57944,299.29297,299.35266,290.37637,301.5374,300.1,294.11768,302.51056,292.47107,291.44434,296.92026,301.91245,296.4914,294.82745,297.0093,301.7034,297.80206,292.60458,2.2123327e-08,3.0592677e-08,5.3573054e-08,3.894409e-08,2.6970586e-08,4.572301e-08,6.905802e-08,1.8941714e-08,6.012983e-08,3.8475594e-08,1.01209544e-07,4.826381e-08,5.1373178e-08,4.0244018e-08,6.307695e-09,5.5120402e-08,4.102812e-08,2.2700293e-08,4.6360324e-08,7.920564e-08,36.449898,37.604084,39.146812,38.75666,37.56998,39.707603,40.36069,34.804676,40.180122,38.528763,41.50195,38.429,38.804863,37.77507,33.709713,39.51841,37.626637,35.957428,38.88624,41.110077
2096-04-01 00:00:00,278.19452,278.00577,277.14706,280.19662,276.52878,276.53088,278.1303,278.82925,277.04773,278.75552,278.59534,277.87766,277.83386,280.22958,277.1478,275.57925,276.6624,278.381,277.5652,276.0764,303.88553,305.54807,300.93704,302.51877,299.45856,294.79968,297.8635,298.05212,290.69492,299.58133,298.93878,296.70917,303.8499,304.95734,299.61105,302.09027,297.77084,304.10562,307.25198,294.52435,2.3946207e-08,4.290175e-08,7.087511e-08,4.5727486e-08,3.9351534e-08,5.1820074e-08,2.991842e-08,7.346142e-08,5.842942e-08,2.9178826e-08,4.5398583e-08,5.3171615e-08,2.6087223e-08,5.8861946e-08,4.556197e-08,4.580476e-08,4.0805485e-08,3.7929315e-08,1.2478038e-08,4.230417e-08,34.039505,37.87839,40.282597,36.392094,37.840767,38.641216,35.433636,40.142418,39.62086,35.385395,38.57201,37.76343,35.961765,38.880962,36.993652,38.91702,38.201202,35.731113,32.477566,36.870014
2096-05-01 00:00:00,279.80026,281.59296,280.4483,281.85907,280.29028,278.5298,279.97287,280.79956,279.76962,282.93173,280.92767,282.32547,281.99634,281.97452,280.2599,280.42218,280.04944,280.9918,281.35507,281.68405,304.8206,307.7442,302.18408,304.0597,312.98157,303.2061,304.95633,303.5063,307.09073,308.06693,302.79245,303.3267,308.05304,307.48172,304.53918,304.96927,307.49838,303.8595,305.00833,309.20633,1.1453182e-08,6.4452985e-09,2.7063736e-08,1.1549868e-08,1.9980806e-08,2.098013e-08,1.9481291e-08,5.758158e-09,2.8114743e-08,7.714737e-09,1.3489186e-08,3.3833867e-08,2.7354604e-08,2.3105398e-08,1.831097e-08,7.2617494e-09,4.4958334e-08,2.5974282e-08,1.5677857e-08,1.8651274e-08,26.899775,25.22729,35.173794,32.211548,30.701132,34.11712,33.31389,29.220524,35.92695,27.378338,32.284653,34.544983,32.24609,32.52905,34.303463,30.01134,37.65893,32.492863,27.856586,34.2567
2096-06-01 00:00:00,283.63608,284.53732,282.1044,284.99698,283.1806,283.769,283.76782,283.13773,283.33585,284.12192,281.52258,282.96448,281.6274,282.8391,281.24286,284.5522,282.9516,284.51828,282.2047,283.76767,308.59436,309.3727,305.10867,308.42587,307.9975,302.77405,307.4161,314.28412,318.3403,309.3298,308.24298,313.20544,304.14474,310.15167,312.47202,307.29468,313.29413,311.96054,302.41275,311.67603,2.3384617e-08,1.809732e-08,1.0713355e-08,3.5425616e-09,6.4852843e-09,2.523324e-09,8.374956e-09,2.0734832e-09,4.012141e-09,4.4304045e-09,6.457686e-09,4.8144675e-09,8.925289e-09,1.2064426e-08,1.669165e-09,1.5340731e-08,1.0482412e-09,5.179531e-09,1.4093535e-08,1.6646819e-08,27.02474,24.384647,30.097677,20.826286,19.684364,24.771849,26.276175,17.892237,22.78845,17.164038,22.676163,21.008015,25.43363,20.795603,19.85056,24.600037,22.76979,23.222336,21.24128,26.843023
2096-07-01 00:00:00,286.02124,285.9167,284.4945,287.97134,285.38437,284.00247,286.43988,284.46988,285.14774,285.7371,286.38446,284.84467,284.9467,285.14493,284.5377,285.498,284.49863,286.1776,285.18237,286.68713,313.93582,306.07147,314.7649,314.79462,315.70438,314.35504,311.66852,314.10434,318.28818,317.6623,313.2225,313.57782,312.34647,319.66418,305.68903,319.09262,315.0796,323.0865,315.4833,314.34094,2.186947e-09,8.790048e-09,8.273221e-09,6.991919e-09,3.390145e-09,1.0994558e-08,7.84002e-09,7.3447444e-09,2.8467673e-09,1.5978106e-09,1.1022488e-08,7.1499375e-09,2.1606594e-09,1.8105232e-09,4.769944e-09,6.1477614e-09,6.6691372e-09,6.5408896e-09,4.956417e-09,1.5883383e-08,17.160189,17.877983,17.681602,16.003183,13.843774,18.0254,18.651163,15.324329,14.736731,13.28816,18.823643,15.435554,16.345232,15.239349,15.550758,18.459227,16.505123,17.611668,16.282686,19.128311
2096-08-01 00:00:00,285.2913,285.9252,284.27618,284.9936,284.97455,285.46756,284.27817,282.9526,286.46783,284.51886,285.1685,283.68484,284.86325,285.64612,284.1871,286.10297,285.38147,285.23428,284.69846,285.82465,318.02225,314.42627,314.69937,314.50977,313.1172,312.90372,312.43613,318.54868,317.66464,317.88748,319.558,315.84134,319.9919,319.5079,311.11996,317.04138,316.07028,322.89142,316.40265,312.77142,2.1132607e-09,3.1268952e-09,1.1157548e-09,1.6042901e-09,4.551935e-09,8.750964e-09,4.4945057e-09,9.297068e-09,1.995135e-09,5.5006435e-09,2.9009906e-09,1.5109164e-09,2.9905183e-09,1.7074642e-09,1.736236e-09,7.0481e-09,1.7710948e-09,1.4509501e-09,1.1452636e-08,1.7711212e-09,13.050858,13.192559,14.6082,12.936799,13.1996355,15.529525,13.775441,15.793977,13.10208,13.265266,13.32306,12.983201,13.147743,12.991469,13.088507,15.085949,13.1315,12.935736,16.241383,15.510305
2096-09-01 00:00:00,283.7107,283.0825,280.26556,281.14426,281.80255,284.28622,282.65384,285.04755,283.31982,283.36865,279.9675,286.86893,283.48676,283.01797,281.17966,281.83527,282.98782,285.80783,285.4466,283.30124,316.46866,311.32977,306.78607,310.91412,312.08035,311.99615,312.28726,315.83865,314.3718,314.15106,318.27728,310.94394,314.96848,315.67065,311.12228,311.23578,303.5081,309.92905,314.22537,313.0952,3.120081e-09,2.081623e-08,6.345785e-09,1.3522056e-08,4.5305484e-09,6.812319e-09,4.587648e-09,1.5298626e-08,3.91568e-08,2.2187464e-08,1.0129326e-09,1.6269787e-08,3.6439303e-08,1.2833089e-08,5.3277383e-09,5.888017e-09,3.0490384e-08,8.53089e-09,1.47766865e-08,1.5835857e-08,12.958391,18.81358,14.449072,14.861646,12.834706,15.026003,13.377908,16.784822,18.66251,16.937958,12.586126,19.621737,18.953228,14.224079,14.419937,14.225586,23.379631,16.012182,16.619509,18.469788
2096-10-01 00:00:00,280.59418,281.53397,276.7576,282.16748,278.55743,279.13693,278.94208,278.2725,277.8918,277.5376,275.16223,279.12158,283.7818,281.00955,277.03735,280.7898,278.31723,280.90164,275.27023,280.10953,304.2509,309.87283,302.6064,305.4971,304.4795,306.60764,309.10043,305.7285,303.4015,295.59027,307.88873,303.59064,307.53845,303.0299,305.2516,304.56305,303.33414,306.70886,310.2181,303.83182,3.821536e-08,2.543133e-08,1.4883379e-08,1.726918e-08,4.206713e-08,2.7309582e-08,2.421711e-08,2.2364638e-08,4.9821807e-08,3.4272393e-08,6.424963e-08,5.8737967e-08,2.2633996e-08,8.9313275e-08,1.0182125e-08,5.3076192e-08,1.1309655e-08,6.3313486e-08,1.91688e-08,7.7440994e-08,25.79878,23.75213,22.845232,24.115847,28.905567,21.441298,20.79149,25.074133,38.22954,34.680294,34.870438,31.458647,32.395264,37.75769,16.693222,27.255783,27.390015,29.302137,24.72899,30.397099
2096-11-01 00:00:00,278.5748,273.51724,273.932,276.37317,276.96744,274.68658,277.4295,277.38272,275.02423,275.8275,275.5047,277.36298,273.4535,277.12726,275.73816,276.90356,274.67645,276.55118,276.46042,274.07864,293.16483,291.61255,293.53265,301.7852,292.87567,291.56085,291.22348,295.508,291.00143,290.0048,295.58344,290.09204,291.0768,297.5926,297.82086,292.534,297.90042,292.33902,295.38736,294.05692,1.037975e-07,1.2861187e-07,3.9182968e-08,1.1528717e-07,3.102914e-08,1.14750016e-07,2.488558e-07,1.1200366e-07,1.0082863e-07,1.2917792e-07,9.956293e-08,1.404027e-07,1.6738595e-08,8.948234e-08,6.644963e-08,1.4930552e-07,4.722265e-08,6.3968336e-08,7.0628474e-08,8.0311146e-08,39.662235,40.600655,33.40487,38.241184,35.419712,41.78121,44.067154,39.67859,41.93061,41.89155,41.26468,42.773884,34.16989,40.940998,26.49015,42.344128,35.596115,40.43715,39.625713,39.634743
2096-12-01 00:00:00,268.29053,271.80722,271.944,276.76047,272.80298,272.62988,273.8557,276.57455,274.90295,272.71484,269.4479,274.27127,277.9738,274.2542,274.44498,272.49036,275.75522,275.71796,272.47424,273.59763,289.03006,288.1505,289.8737,291.4744,288.60083,287.45535,288.11282,290.41464,289.11612,287.72168,288.44165,290.51413,289.673,291.77222,292.70688,287.70166,289.32138,288.14926,286.3559,290.31775,3.2476407e-08,9.113759e-08,3.885291e-08,1.741672e-07,4.8691998e-08,6.686722e-08,8.1249084e-08,1.0828827e-07,1.0375289e-07,6.715454e-08,1.0735013e-07,9.198934e-08,1.0492755e-07,9.175339e-08,7.872639e-08,6.2113116e-08,1.2688491e-07,1.2429474e-07,1.0282884e-07,1.0605162e-07,41.17476,41.86306,38.738747,43.541138,38.45681,41.009724,41.33101,42.215023,41.44937,40.53489,41.71486,42.056484,41.23045,41.16157,40.903133,40.919178,42.069466,42.493744,42.125793,42.252613
2097-01-01 00:00:00,272.4516,272.17978,273.96805,276.1662,272.4278,273.83737,274.45123,273.86087,274.092,273.41718,268.85608,272.4157,271.41202,274.92975,272.03687,273.021,265.17923,274.49332,273.63208,274.75803,287.17166,290.85953,290.14636,294.6427,286.10443,294.03598,294.82663,286.07608,289.10318,290.19852,289.14478,294.25345,288.55753,289.1066,288.95483,289.2699,292.10492,290.30115,290.14285,287.7982,4.287572e-08,9.5677116e-08,3.285061e-08,4.8891746e-08,3.858141e-08,1.08638396e-07,8.527284e-08,1.08999664e-07,1.0124217e-07,6.0782966e-08,3.0176423e-08,3.3596248e-08,1.02588054e-07,1.15761274e-07,1.3307579e-07,4.0722338e-08,7.025343e-08,3.158745e-08,8.593336e-08,1.3881471e-07,40.274193,42.195286,38.519264,39.79593,37.88125,41.326424,41.33622,42.74697,41.853283,40.130238,40.160187,38.910904,42.101543,41.90739,42.905743,38.974422,42.5471,38.92139,40.60931,43.128113
2097-02-01 00:00:00,273.43015,273.68774,275.99585,271.08185,272.35742,273.88925,274.66476,276.16476,274.7392,271.45602,273.46356,276.3109,275.79968,276.1183,267.0417,272.52426,272.58377,277.31226,276.4197,259.76178,288.48584,290.0565,293.85175,286.91342,292.32904,293.69037,296.96768,291.24545,292.63748,294.0603,289.06528,297.94412,293.46393,293.93335,286.60602,289.76117,288.34784,293.83606,296.01215,291.47305,1.0616798e-07,1.0629212e-07,9.523737e-08,7.5191025e-08,3.589795e-08,8.108241e-08,6.39739e-08,6.275758e-08,7.1915544e-08,2.5458279e-08,6.649291e-08,9.217243e-08,1.1390986e-07,8.253425e-08,7.098468e-08,2.942705e-08,2.9417025e-08,1.3413361e-07,6.144421e-08,2.6949376e-08,40.831078,42.055832,41.088432,41.08226,38.590603,40.8712,38.466953,40.183277,40.618652,37.866127,40.1958,41.29135,42.274994,41.218483,40.858376,38.584816,37.733746,42.793064,39.96647,40.637634
2097-03-01 00:00:00,274.40222,271.8575,276.40842,270.15405,276.84805,273.24518,275.013,275.2037,276.51514,276.51102,273.3872,275.27386,277.2989,279.17892,274.91852,276.7738,273.89163,278.81097,276.20392,273.65012,293.46014,296.8288,295.53885,301.731,295.71423,296.12372,294.35706,292.90543,296.6401,295.34476,293.55228,299.8312,297.4312,298.8368,291.10233,292.4831,295.99335,299.441,297.95508,296.8379,5.577413e-08,4.475019e-08,8.144132e-08,5.5156526e-08,1.3571905e-07,2.9025927e-08,9.328987e-08,5.3051554e-08,3.5424733e-08,5.611247e-08,6.628438e-08,7.0389774e-08,3.3904325e-08,6.779884e-08,4.8418258e-08,6.553726e-08,4.5598895e-08,6.2315976e-08,3.8268553e-08,1.6086432e-08,39.613876,39.094635,40.710384,37.952854,42.010834,38.231205,41.578506,39.228016,36.522865,38.986244,40.436638,40.13367,38.608418,39.728535,39.717236,39.06662,38.71127,39.520313,37.702118,34.079006
2097-04-01 00:00:00,276.35373,276.64484,278.49008,279.52054,276.4322,276.0252,275.89624,277.43283,276.93237,275.52094,275.9559,279.86832,277.8888,278.86264,276.95258,278.09033,278.06876,279.27805,277.33447,278.3247,301.87943,297.94547,300.60327,300.05127,299.13806,301.86087,297.13824,301.25098,299.75653,298.85364,303.52325,300.713,301.60248,299.60992,297.5376,300.88007,299.7832,295.98544,303.08243,303.20126,5.3375885e-08,2.91518e-08,3.7329517e-08,5.3949954e-08,6.072856e-08,4.3545555e-08,3.792009e-08,6.276935e-08,3.6731596e-08,2.0645976e-08,2.1864375e-08,3.8592674e-08,5.723939e-08,4.192981e-08,3.95355e-08,2.354988e-08,3.5099617e-08,2.2765999e-08,4.1023824e-08,4.999801e-09,38.650036,36.542694,37.299698,38.75261,39.242146,37.598785,38.50748,39.290276,37.42521,36.65289,35.40195,37.053146,38.658436,38.830647,37.489777,36.643364,37.487907,35.757053,37.312904,28.095724
2097-05-01 00:00:00,280.64984,281.39236,278.78662,280.17032,279.38052,276.29572,280.67783,281.76672,280.67096,280.9104,278.49612,279.40604,279.21094,281.61365,280.17908,279.26495,279.69293,279.65442,279.25305,281.52313,298.68982,297.6395,305.01266,308.64566,307.5519,305.55115,303.52237,307.29626,308.20236,308.7237,309.41193,309.41235,309.29184,303.27713,304.15964,308.5007,306.18808,304.65344,305.08804,305.31433,3.7770015e-08,3.6017862e-08,2.56146e-08,3.6273324e-09,8.128467e-09,1.2947414e-08,7.225515e-09,1.8089086e-08,2.1028121e-08,2.1521478e-08,1.0706587e-08,4.2327892e-09,7.1629986e-09,2.8098437e-08,2.1839334e-08,4.5840835e-08,8.432683e-09,2.761419e-09,1.4865082e-08,2.9082866e-08,35.154522,35.711494,33.216827,27.37267,30.819443,32.091938,29.96174,33.288406,31.34686,32.168453,28.661392,26.115067,29.85858,32.692005,34.943813,33.873795,28.05736,26.645926,31.327194,30.52519
2097-06-01 00:00:00,283.03055,282.99802,283.0242,283.81287,282.41177,282.4522,282.3899,283.04156,283.77966,282.18933,282.57825,282.57608,284.7836,284.86993,282.96848,284.41156,282.93805,284.97336,284.0953,283.3101,314.69952,311.05023,312.01416,308.1471,309.97504,311.719,310.3476,309.0724,306.83975,309.92963,309.97717,314.21103,306.65283,314.17795,307.9289,307.73862,315.85007,309.87573,308.14438,307.36423,1.2827839e-09,3.216913e-09,5.847334e-09,3.7081576e-09,1.4320386e-09,3.423355e-09,9.356395e-09,4.91474e-09,2.1634408e-08,2.072124e-09,5.372461e-09,5.6532783e-09,5.1570894e-09,1.244112e-08,2.225401e-08,1.613107e-09,3.260219e-09,5.617687e-09,3.3345249e-09,5.215129e-09,23.283339,26.641964,21.393576,17.277569,17.40532,18.958088,23.814507,21.05881,30.466534,19.654312,20.287937,15.736737,20.11927,29.400719,30.620167,27.147375,18.685902,19.488403,20.433773,21.495672
2097-07-01 00:00:00,284.23386,285.10703,283.86053,285.38617,285.5233,283.081,286.13535,283.6723,286.05682,285.21835,286.52795,286.50064,285.89856,287.16788,284.81668,287.90384,283.89307,286.87665,286.60306,285.46252,312.22687,319.55463,308.7481,314.85507,320.51935,319.46747,321.45306,307.1898,312.83875,306.0829,317.53842,317.88184,314.1288,314.21164,312.89438,317.88818,313.677,313.6361,318.8623,316.71823,1.9036368e-09,1.4380184e-08,1.2575878e-09,1.9254907e-09,8.625135e-09,1.8239266e-09,1.0949816e-08,1.1636945e-08,8.019193e-09,2.2244851e-08,7.5945944e-10,1.3602783e-08,1.3407058e-08,3.5669059e-09,3.730991e-09,3.0561322e-09,2.103981e-09,6.327299e-09,8.766842e-09,1.5756777e-09,14.501112,17.9943,14.173867,13.793754,15.061119,13.642077,16.855942,17.890192,20.811556,21.007263,13.601243,16.61054,18.633842,16.74772,18.194262,15.367826,13.729965,15.515395,15.247169,13.710201
2097-08-01 00:00:00,285.58813,286.61917,284.73123,286.57275,286.82184,285.53806,287.18967,284.90125,285.66174,287.9779,285.4988,285.8597,285.08023,287.00757,284.95557,286.89972,286.6418,286.85165,286.08875,285.99838,312.17905,317.1017,313.5862,316.91028,319.0576,317.0087,319.27,321.54016,319.37473,311.52777,313.5141,317.41034,310.76337,317.97653,316.64102,321.85086,317.1824,315.1181,318.13083,318.54196,2.6728346e-09,1.3205818e-09,1.1746815e-08,2.6013671e-09,3.1640262e-09,2.143001e-10,5.972034e-09,4.0530312e-09,1.3278174e-08,1.3878982e-08,2.9194602e-09,1.0518267e-09,1.0240253e-08,4.510941e-09,9.244333e-09,8.4528595e-10,2.3013853e-09,1.3269389e-08,3.5901473e-09,2.5806934e-09,13.465097,14.534804,17.110973,12.790009,12.853256,12.74648,13.1585655,13.685166,15.061677,19.443062,13.047551,12.758821,14.361895,13.92235,15.343211,13.04161,12.7919235,15.6516285,13.326814,12.6475315
2097-09-01 00:00:00,280.5701,282.08426,282.86636,281.59732,285.2133,282.72134,283.44202,283.88544,284.37155,280.86252,284.7003,282.63712,283.18402,284.69568,282.21658,283.20267,285.15216,285.15253,285.36707,283.80942,310.37238,308.49982,307.15173,313.75647,314.02148,309.97964,318.2662,314.07446,309.21652,314.48328,314.782,315.1751,311.26633,314.1581,313.50497,312.67676,316.6423,309.0035,310.63983,314.12958,1.0792087e-08,2.5827044e-08,4.6363766e-09,3.0476137e-08,3.6895993e-09,2.9686635e-09,2.6345723e-09,2.001698e-08,2.1771939e-08,4.6414845e-09,7.4604305e-09,9.924455e-09,1.3616183e-08,1.7085211e-08,1.23214985e-08,1.684878e-08,9.087619e-09,5.1914784e-09,3.3953217e-08,1.5035756e-08,14.408889,27.033047,14.858011,17.647633,13.190417,12.601353,12.924935,16.760317,29.501902,15.995219,13.954918,14.630124,18.97274,14.121706,14.976637,19.080265,14.617197,12.995568,26.169289,18.239634
2097-10-01 00:00:00,277.77847,281.46024,279.38092,281.7041,277.2098,275.8611,280.5211,282.3586,282.54288,279.68893,278.73056,276.78958,279.02695,280.51276,277.45096,282.58765,280.80923,277.22122,280.10632,279.73648,299.48453,308.29486,309.67096,301.2694,310.739,305.49945,310.96707,308.95645,310.50787,307.15366,306.3658,305.7123,303.78284,295.87433,301.4174,310.7121,310.9062,309.67554,304.74188,302.57758,3.6885968e-08,9.760554e-09,3.904562e-08,4.9171295e-08,6.1079014e-08,1.6724185e-08,6.02497e-08,1.0960235e-08,3.2475665e-08,6.4324325e-08,3.179371e-08,1.5042003e-08,1.6100843e-08,2.48961e-08,1.2777998e-08,6.347574e-08,1.9410654e-08,3.0682052e-08,3.0922003e-08,6.721737e-08,32.48184,20.837275,22.638494,36.117886,32.635334,21.789238,28.558874,23.929539,28.64253,32.181976,22.778973,23.541716,25.90577,33.081078,24.50329,27.187864,18.48807,20.108908,31.086887,30.157436
